ndvi_id,latitude,longitude,date,ndvi,vegetation_health
NDVI07940,19.839413,74.493887,2019-09-13,0.503,Healthy
NDVI07941,19.933626,74.353563,2018-04-24,-0.066,Bare/Water
NDVI07942,19.833153,74.511742,2024-09-25,0.412,Moderate
NDVI07943,19.802398,74.442606,2023-07-20,0.542,Healthy
NDVI07944,19.808487,74.428705,2023-09-10,0.446,Moderate
NDVI07945,19.833527,74.534725,2019-01-04,0.06,Bare/Water
NDVI07946,19.929832,74.506543,2018-04-22,-0.07,Bare/Water
NDVI07947,19.877385,74.576314,2020-03-18,-0.109,Bare/Water
NDVI07948,19.85748,74.428588,2019-05-04,0.253,Sparse
NDVI07949,19.838673,74.410352,2022-01-21,0.038,Bare/Water
NDVI07950,19.919015,74.455673,2026-07-24,0.518,Healthy
NDVI07951,19.812473,74.559248,2020-02-14,-0.122,Bare/Water
NDVI07952,19.937774,74.524763,2024-01-08,0.044,Bare/Water
NDVI07953,19.892431,74.552306,2022-07-18,0.335,Moderate
NDVI07954,19.840135,74.5928,2025-12-09,0.247,Sparse
NDVI07955,19.91957,74.477115,2022-12-26,0.043,Bare/Water
NDVI07956,19.924418,74.533431,2017-02-03,-0.231,Bare/Water
NDVI07957,19.928104,74.425415,2024-01-09,-0.1,Bare/Water
NDVI07958,19.92381,74.483386,2017-01-26,-0.149,Bare/Water
NDVI07959,19.814067,74.47334,2025-12-26,0.247,Sparse
NDVI07960,19.858777,74.548218,2021-03-07,-0.206,Bare/Water
NDVI07961,19.925523,74.5606,2023-10-18,0.521,Healthy
NDVI07962,19.860603,74.374082,2020-01-27,-0.204,Bare/Water
NDVI07963,19.941235,74.572765,2022-12-06,0.209,Sparse
NDVI07964,19.926726,74.508541,2016-08-05,0.583,Healthy
NDVI07965,19.824579,74.598822,2021-02-07,-0.128,Bare/Water
NDVI07966,19.907317,74.411452,2019-10-08,0.44,Moderate
NDVI07967,19.909323,74.518331,2018-10-03,0.669,Healthy
NDVI07968,19.933251,74.468292,2020-07-16,0.515,Healthy
NDVI07969,19.948344,74.588195,2024-02-08,-0.051,Bare/Water
NDVI07970,19.877828,74.556207,2020-06-24,0.504,Healthy
NDVI07971,19.806125,74.510075,2022-10-25,0.253,Sparse
NDVI07972,19.832484,74.479154,2025-10-11,0.639,Healthy
NDVI07973,19.860081,74.387881,2026-04-11,0.002,Bare/Water
NDVI07974,19.948864,74.54277,2024-02-14,-0.11,Bare/Water
NDVI07975,19.814071,74.388831,2022-08-09,0.593,Healthy
NDVI07976,19.833819,74.599523,2022-04-06,0.129,Sparse
NDVI07977,19.894654,74.371877,2020-10-26,0.293,Sparse
NDVI07978,19.899734,74.367592,2021-08-31,0.687,Healthy
NDVI07979,19.904424,74.419831,2024-07-17,0.325,Moderate
NDVI07980,19.802937,74.551461,2024-02-18,-0.371,Bare/Water
NDVI07981,19.939243,74.397279,2019-08-07,0.566,Healthy
NDVI07982,19.829929,74.469311,2020-06-26,0.423,Moderate
NDVI07983,19.861946,74.535363,2021-10-01,0.575,Healthy
NDVI07984,19.912666,74.519852,2022-10-19,0.729,Very Healthy
NDVI07985,19.930603,74.500335,2018-12-07,0.287,Sparse
NDVI07986,19.881883,74.487078,2017-03-21,0.016,Bare/Water
NDVI07987,19.847916,74.582476,2017-09-01,0.724,Very Healthy
NDVI07988,19.930808,74.43436,2021-10-03,0.655,Healthy
NDVI07989,19.858468,74.514828,2018-06-16,0.357,Moderate
NDVI07990,19.856823,74.505153,2023-01-11,0.13,Sparse
NDVI07991,19.832018,74.54325,2025-07-10,0.352,Moderate
NDVI07992,19.929515,74.355962,2024-10-24,0.595,Healthy
NDVI07993,19.912491,74.417482,2025-07-22,0.516,Healthy
NDVI07994,19.932157,74.352592,2023-07-28,0.587,Healthy
NDVI07995,19.86115,74.47032,2022-07-10,0.673,Healthy
NDVI07996,19.885498,74.400233,2022-11-15,0.245,Sparse
NDVI07997,19.826411,74.393412,2017-01-02,0.284,Sparse
NDVI07998,19.905665,74.456565,2017-12-25,0.166,Sparse
NDVI07999,19.914984,74.454421,2021-10-30,0.517,Healthy
NDVI08000,19.920437,74.500836,2017-07-03,0.494,Moderate
NDVI08001,19.819886,74.394662,2020-08-23,0.57,Healthy
NDVI08002,19.883989,74.545223,2025-06-06,0.271,Sparse
NDVI08003,19.903056,74.447896,2022-07-20,0.631,Healthy
NDVI08004,19.88923,74.527949,2025-12-01,0.373,Moderate
NDVI08005,19.811832,74.357138,2020-03-28,-0.035,Bare/Water
NDVI08006,19.867833,74.569537,2018-01-25,-0.168,Bare/Water
NDVI08007,19.800146,74.357556,2017-06-15,0.582,Healthy
NDVI08008,19.887994,74.546719,2025-06-09,0.535,Healthy
NDVI08009,19.844844,74.358629,2020-01-26,-0.028,Bare/Water
NDVI08010,19.852825,74.599489,2026-04-21,0.01,Bare/Water
NDVI08011,19.851956,74.364078,2020-03-26,-0.223,Bare/Water
NDVI08012,19.905508,74.477456,2021-07-23,0.438,Moderate
NDVI08013,19.88909,74.533664,2023-11-26,0.391,Moderate
NDVI08014,19.838192,74.51072,2026-06-24,0.55,Healthy
NDVI08015,19.927274,74.41533,2021-10-24,0.326,Moderate
NDVI08016,19.884444,74.472137,2019-11-20,0.536,Healthy
NDVI08017,19.92602,74.551596,2019-12-05,0.046,Bare/Water
NDVI08018,19.838312,74.379875,2024-05-04,0.015,Bare/Water
NDVI08019,19.920076,74.403924,2017-06-20,0.653,Healthy
NDVI08020,19.917409,74.541296,2025-01-25,-0.013,Bare/Water
NDVI08021,19.940659,74.3818,2024-05-30,0.496,Moderate
NDVI08022,19.885587,74.526247,2024-10-20,0.393,Moderate
NDVI08023,19.919909,74.406738,2024-06-24,0.511,Healthy
NDVI08024,19.938326,74.464401,2017-04-07,-0.057,Bare/Water
NDVI08025,19.824431,74.372085,2024-01-24,-0.125,Bare/Water
NDVI08026,19.902264,74.499968,2020-05-05,-0.014,Bare/Water
NDVI08027,19.864424,74.369171,2023-07-16,0.552,Healthy
NDVI08028,19.913258,74.526563,2019-03-08,0.108,Sparse
NDVI08029,19.809571,74.36123,2022-07-18,0.563,Healthy
NDVI08030,19.941167,74.423749,2017-10-19,0.171,Sparse
NDVI08031,19.879293,74.456476,2023-03-23,-0.16,Bare/Water
NDVI08032,19.911448,74.383582,2019-02-16,0.14,Sparse
NDVI08033,19.851789,74.438559,2021-02-01,-0.087,Bare/Water
NDVI08034,19.921401,74.397093,2024-04-11,0.032,Bare/Water
NDVI08035,19.906951,74.415159,2020-03-30,-0.034,Bare/Water
NDVI08036,19.844988,74.370009,2020-02-23,-0.07,Bare/Water
NDVI08037,19.889799,74.589856,2026-06-02,0.19,Sparse
NDVI08038,19.891266,74.373259,2018-04-04,-0.082,Bare/Water
NDVI08039,19.810538,74.481303,2022-10-02,0.453,Moderate
NDVI08040,19.823747,74.508333,2026-07-25,0.455,Moderate
NDVI08041,19.803576,74.524819,2019-04-26,0.13,Sparse
NDVI08042,19.864282,74.477223,2023-05-24,0.18,Sparse
NDVI08043,19.820049,74.533382,2019-10-02,0.604,Healthy
NDVI08044,19.949054,74.399004,2024-11-22,0.265,Sparse
NDVI08045,19.855672,74.446297,2016-09-17,0.494,Moderate
NDVI08046,19.805522,74.475544,2019-05-13,0.217,Sparse
NDVI08047,19.900379,74.463715,2020-05-09,0.234,Sparse
NDVI08048,19.837877,74.472409,2021-01-24,-0.197,Bare/Water
NDVI08049,19.90597,74.507494,2026-01-01,0.157,Sparse
NDVI08050,19.869858,74.378914,2018-12-24,0.089,Bare/Water
NDVI08051,19.801143,74.356877,2024-10-26,0.411,Moderate
NDVI08052,19.870712,74.576412,2018-03-13,-0.298,Bare/Water
NDVI08053,19.869528,74.505986,2025-08-26,0.563,Healthy
NDVI08054,19.817127,74.592234,2026-07-10,0.778,Very Healthy
NDVI08055,19.818416,74.48274,2023-05-17,0.095,Bare/Water
NDVI08056,19.844503,74.527164,2022-03-04,-0.191,Bare/Water
NDVI08057,19.838302,74.562054,2018-05-13,0.122,Sparse
NDVI08058,19.94938,74.439939,2022-07-12,0.465,Moderate
NDVI08059,19.866882,74.510346,2023-10-10,0.361,Moderate
NDVI08060,19.864925,74.542245,2023-12-22,-0.22,Bare/Water
NDVI08061,19.8565,74.412521,2026-03-17,0.037,Bare/Water
NDVI08062,19.821924,74.478063,2017-08-11,0.49,Moderate
NDVI08063,19.863749,74.467759,2021-01-26,0.108,Sparse
NDVI08064,19.812882,74.451498,2021-09-23,0.54,Healthy
NDVI08065,19.912837,74.464049,2017-06-11,0.449,Moderate
NDVI08066,19.828568,74.457455,2017-07-13,0.574,Healthy
NDVI08067,19.836495,74.538544,2021-09-07,0.624,Healthy
NDVI08068,19.833771,74.460685,2017-11-27,0.068,Bare/Water
NDVI08069,19.868265,74.481733,2024-06-13,0.261,Sparse
NDVI08070,19.863347,74.551906,2018-03-26,-0.06,Bare/Water
NDVI08071,19.800535,74.448663,2019-04-08,-0.199,Bare/Water
NDVI08072,19.930587,74.418352,2018-10-10,0.402,Moderate
NDVI08073,19.896725,74.529642,2019-08-30,0.502,Healthy
NDVI08074,19.92935,74.440049,2018-11-02,0.364,Moderate
NDVI08075,19.849239,74.470898,2019-08-09,0.636,Healthy
NDVI08076,19.819325,74.353982,2025-06-01,0.223,Sparse
NDVI08077,19.920932,74.427507,2023-10-18,0.37,Moderate
NDVI08078,19.822997,74.442628,2019-08-16,0.525,Healthy
NDVI08079,19.942012,74.508764,2020-09-05,0.489,Moderate
NDVI08080,19.825916,74.414048,2021-06-03,0.374,Moderate
NDVI08081,19.948068,74.40929,2024-04-11,0.144,Sparse
NDVI08082,19.84028,74.594549,2018-05-07,0.278,Sparse
NDVI08083,19.948725,74.398227,2018-09-21,0.646,Healthy
NDVI08084,19.931812,74.350025,2019-04-08,-0.078,Bare/Water
NDVI08085,19.862166,74.363545,2024-02-29,-0.064,Bare/Water
NDVI08086,19.827044,74.375787,2021-11-07,0.28,Sparse
NDVI08087,19.857735,74.577086,2021-07-26,0.6,Healthy
NDVI08088,19.80505,74.358781,2021-11-04,0.558,Healthy
NDVI08089,19.831854,74.580563,2021-04-24,-0.032,Bare/Water
NDVI08090,19.933464,74.424764,2020-05-23,0.299,Sparse
NDVI08091,19.899417,74.582334,2020-02-18,-0.383,Bare/Water
NDVI08092,19.814809,74.446571,2019-11-10,0.285,Sparse
NDVI08093,19.817118,74.39083,2023-05-02,0.157,Sparse
NDVI08094,19.941136,74.358306,2017-03-29,-0.037,Bare/Water
NDVI08095,19.816448,74.587216,2016-12-30,0.169,Sparse
NDVI08096,19.915004,74.47788,2019-11-30,0.192,Sparse
NDVI08097,19.892229,74.372915,2017-06-25,0.416,Moderate
NDVI08098,19.885569,74.495385,2018-07-31,0.708,Very Healthy
NDVI08099,19.826641,74.428821,2016-08-16,0.582,Healthy
NDVI08100,19.894896,74.58289,2021-11-23,0.368,Moderate
NDVI08101,19.802688,74.545575,2019-01-17,-0.004,Bare/Water
NDVI08102,19.810993,74.463626,2025-09-04,0.75,Very Healthy
NDVI08103,19.937675,74.51366,2018-07-06,0.626,Healthy
NDVI08104,19.883583,74.46245,2018-07-31,0.446,Moderate
NDVI08105,19.817147,74.470333,2026-01-10,0.198,Sparse
NDVI08106,19.811277,74.55371,2019-07-02,0.563,Healthy
NDVI08107,19.930959,74.584524,2023-10-30,0.607,Healthy
NDVI08108,19.809625,74.432367,2023-12-16,0.265,Sparse
NDVI08109,19.852452,74.461528,2022-06-28,0.426,Moderate
NDVI08110,19.893883,74.589182,2017-08-25,0.464,Moderate
NDVI08111,19.830395,74.397394,2020-06-30,0.538,Healthy
NDVI08112,19.871551,74.533008,2021-08-04,0.477,Moderate
NDVI08113,19.908451,74.527988,2023-03-01,-0.018,Bare/Water
NDVI08114,19.827009,74.581839,2022-07-14,0.702,Very Healthy
NDVI08115,19.933006,74.544382,2020-02-27,-0.159,Bare/Water
NDVI08116,19.890003,74.493005,2025-01-17,0.151,Sparse
NDVI08117,19.894064,74.450996,2019-03-21,-0.181,Bare/Water
NDVI08118,19.845381,74.584765,2021-08-18,0.611,Healthy
NDVI08119,19.941447,74.419294,2019-09-09,0.462,Moderate
NDVI08120,19.921598,74.58745,2024-12-10,-0.025,Bare/Water
NDVI08121,19.852152,74.585468,2026-02-14,-0.323,Bare/Water
NDVI08122,19.881318,74.520164,2026-04-25,0.101,Sparse
NDVI08123,19.943021,74.569986,2016-09-22,0.541,Healthy
NDVI08124,19.885431,74.543607,2018-04-10,0.009,Bare/Water
NDVI08125,19.844844,74.543618,2018-01-09,0.156,Sparse
NDVI08126,19.887014,74.533098,2020-05-05,0.083,Bare/Water
NDVI08127,19.877991,74.370135,2023-05-27,0.36,Moderate
NDVI08128,19.808273,74.501734,2024-11-04,0.481,Moderate
NDVI08129,19.930814,74.356769,2020-02-29,-0.018,Bare/Water
NDVI08130,19.946288,74.411288,2020-10-14,0.752,Very Healthy
NDVI08131,19.934222,74.477929,2021-05-05,0.293,Sparse
NDVI08132,19.896388,74.414127,2020-04-11,0.167,Sparse
NDVI08133,19.838218,74.494733,2020-05-25,0.459,Moderate
NDVI08134,19.835638,74.49947,2025-07-15,0.567,Healthy
NDVI08135,19.913695,74.451784,2017-01-26,-0.11,Bare/Water
NDVI08136,19.920454,74.48056,2026-06-11,0.186,Sparse
NDVI08137,19.903326,74.561402,2018-07-20,0.394,Moderate
NDVI08138,19.830506,74.550236,2023-01-13,0.022,Bare/Water
NDVI08139,19.923465,74.396097,2025-11-02,0.403,Moderate
NDVI08140,19.847947,74.586878,2026-07-16,0.455,Moderate
NDVI08141,19.800287,74.575224,2016-08-06,0.49,Moderate
NDVI08142,19.882344,74.529194,2026-03-27,-0.02,Bare/Water
NDVI08143,19.867137,74.384463,2023-02-18,-0.019,Bare/Water
NDVI08144,19.934355,74.445405,2018-04-15,-0.117,Bare/Water
NDVI08145,19.902011,74.497677,2017-01-18,-0.007,Bare/Water
NDVI08146,19.875324,74.572689,2018-08-03,0.544,Healthy
NDVI08147,19.935875,74.567775,2021-05-16,0.373,Moderate
NDVI08148,19.841204,74.529501,2019-01-22,-0.035,Bare/Water
NDVI08149,19.847692,74.502385,2018-03-19,-0.189,Bare/Water
NDVI08150,19.801805,74.405569,2018-12-16,0.134,Sparse
NDVI08151,19.853675,74.588497,2021-07-21,0.415,Moderate
NDVI08152,19.832551,74.560774,2023-03-21,0.055,Bare/Water
NDVI08153,19.846395,74.534505,2019-03-25,-0.061,Bare/Water
NDVI08154,19.810044,74.419986,2019-11-30,0.24,Sparse
NDVI08155,19.941869,74.439017,2020-01-02,0.161,Sparse
NDVI08156,19.816552,74.52038,2023-10-02,0.737,Very Healthy
NDVI08157,19.908811,74.468332,2018-04-22,0.14,Sparse
NDVI08158,19.842648,74.495292,2025-05-18,0.188,Sparse
NDVI08159,19.832757,74.597053,2019-08-12,0.554,Healthy
NDVI08160,19.924373,74.404378,2020-08-19,0.724,Very Healthy
NDVI08161,19.821881,74.362663,2024-10-22,0.525,Healthy
NDVI08162,19.837635,74.408843,2016-09-06,0.607,Healthy
NDVI08163,19.937218,74.425322,2016-08-28,0.488,Moderate
NDVI08164,19.905221,74.405217,2018-04-07,-0.001,Bare/Water
NDVI08165,19.891002,74.414606,2022-07-10,0.733,Very Healthy
NDVI08166,19.814288,74.400944,2024-05-25,0.34,Moderate
NDVI08167,19.868967,74.489112,2017-04-08,-0.082,Bare/Water
NDVI08168,19.932707,74.548616,2022-11-04,0.121,Sparse
NDVI08169,19.850178,74.401262,2020-05-24,0.287,Sparse
NDVI08170,19.867313,74.429306,2018-10-30,0.355,Moderate
NDVI08171,19.865371,74.452032,2024-10-16,0.395,Moderate
NDVI08172,19.821307,74.409697,2025-09-14,0.522,Healthy
NDVI08173,19.844311,74.355118,2026-06-11,0.259,Sparse
NDVI08174,19.853649,74.457647,2020-02-18,-0.004,Bare/Water
NDVI08175,19.853689,74.508789,2017-12-04,0.18,Sparse
NDVI08176,19.857197,74.445486,2019-06-30,0.267,Sparse
NDVI08177,19.912294,74.473551,2019-08-06,0.751,Very Healthy
NDVI08178,19.896169,74.586481,2018-12-04,0.209,Sparse
NDVI08179,19.843829,74.385015,2022-03-15,0.043,Bare/Water
NDVI08180,19.885012,74.517408,2017-05-07,0.067,Bare/Water
NDVI08181,19.93393,74.401047,2017-06-30,0.568,Healthy
NDVI08182,19.880234,74.47633,2017-07-31,0.53,Healthy
NDVI08183,19.861137,74.437098,2025-11-14,0.17,Sparse
NDVI08184,19.887042,74.559469,2026-04-21,0.119,Sparse
NDVI08185,19.885674,74.558447,2020-11-27,0.274,Sparse
NDVI08186,19.90653,74.372466,2020-10-04,0.805,Very Healthy
NDVI08187,19.825812,74.558959,2023-04-06,-0.058,Bare/Water
NDVI08188,19.815225,74.43167,2019-05-04,0.038,Bare/Water
NDVI08189,19.807454,74.459182,2017-11-08,0.398,Moderate
NDVI08190,19.816597,74.432976,2021-06-30,0.327,Moderate
NDVI08191,19.884664,74.484994,2026-06-15,0.345,Moderate
NDVI08192,19.948448,74.553722,2020-03-24,0.064,Bare/Water
NDVI08193,19.944766,74.397984,2022-08-31,0.521,Healthy
NDVI08194,19.832468,74.593068,2022-11-19,0.208,Sparse
NDVI08195,19.804064,74.550676,2018-11-05,0.44,Moderate
NDVI08196,19.900471,74.350729,2020-06-08,0.327,Moderate
NDVI08197,19.818331,74.356276,2016-09-08,0.569,Healthy
NDVI08198,19.826625,74.398879,2017-03-05,-0.3,Bare/Water
NDVI08199,19.892721,74.504619,2017-07-22,0.715,Very Healthy
NDVI08200,19.922136,74.572915,2019-03-13,-0.012,Bare/Water
NDVI08201,19.933779,74.593585,2024-03-18,-0.194,Bare/Water
NDVI08202,19.903108,74.433844,2024-06-27,0.412,Moderate
NDVI08203,19.907613,74.564825,2017-08-14,0.596,Healthy
NDVI08204,19.912996,74.393807,2019-02-25,-0.16,Bare/Water
NDVI08205,19.829919,74.517761,2024-02-12,0.025,Bare/Water
NDVI08206,19.948606,74.571595,2021-12-27,0.123,Sparse
NDVI08207,19.905781,74.55336,2024-03-01,-0.01,Bare/Water
NDVI08208,19.878035,74.4422,2022-08-13,0.384,Moderate
NDVI08209,19.802261,74.513302,2020-11-11,0.502,Healthy
NDVI08210,19.917201,74.36598,2026-07-06,0.459,Moderate
NDVI08211,19.819765,74.369245,2024-03-15,-0.123,Bare/Water
NDVI08212,19.83503,74.43825,2023-03-29,0.019,Bare/Water
NDVI08213,19.840158,74.426112,2016-11-30,0.196,Sparse
NDVI08214,19.915018,74.388992,2021-08-10,0.783,Very Healthy
NDVI08215,19.875671,74.42268,2021-02-19,-0.005,Bare/Water
NDVI08216,19.813447,74.490973,2018-03-07,0.079,Bare/Water
NDVI08217,19.900077,74.379002,2022-03-12,-0.211,Bare/Water
NDVI08218,19.821107,74.524754,2019-02-12,0.019,Bare/Water
NDVI08219,19.881256,74.588293,2018-03-09,-0.281,Bare/Water
NDVI08220,19.828446,74.461399,2023-10-06,0.416,Moderate
NDVI08221,19.900178,74.548391,2019-01-26,-0.02,Bare/Water
NDVI08222,19.848628,74.544575,2021-07-05,0.412,Moderate
NDVI08223,19.912445,74.499026,2020-09-03,0.713,Very Healthy
NDVI08224,19.827657,74.36494,2020-04-24,0.002,Bare/Water
NDVI08225,19.943624,74.38059,2020-07-26,0.763,Very Healthy
NDVI08226,19.847007,74.423654,2022-01-30,-0.11,Bare/Water
NDVI08227,19.87401,74.396072,2022-05-11,0.048,Bare/Water
NDVI08228,19.875003,74.452155,2023-01-31,-0.08,Bare/Water
NDVI08229,19.871441,74.453859,2019-08-22,0.563,Healthy
NDVI08230,19.885477,74.558326,2022-05-22,0.064,Bare/Water
NDVI08231,19.838678,74.480723,2024-08-10,0.562,Healthy
NDVI08232,19.845634,74.457661,2020-04-28,0.007,Bare/Water
NDVI08233,19.812064,74.505537,2019-08-16,0.57,Healthy
NDVI08234,19.881306,74.459089,2019-04-13,-0.09,Bare/Water
NDVI08235,19.890109,74.364332,2017-05-28,0.105,Sparse
NDVI08236,19.819821,74.517769,2023-03-29,0.033,Bare/Water
NDVI08237,19.804904,74.487079,2017-01-22,0.078,Bare/Water
NDVI08238,19.890162,74.517865,2024-08-31,0.589,Healthy
NDVI08239,19.923642,74.564258,2024-12-02,0.408,Moderate
NDVI08240,19.824734,74.394702,2018-10-05,0.487,Moderate
NDVI08241,19.857619,74.378993,2019-08-08,0.587,Healthy
NDVI08242,19.940542,74.448494,2019-05-31,-0.091,Bare/Water
NDVI08243,19.861696,74.556591,2026-03-19,0.204,Sparse
NDVI08244,19.804657,74.422961,2017-07-08,0.378,Moderate
NDVI08245,19.901622,74.418804,2021-07-26,0.325,Moderate
NDVI08246,19.916215,74.362855,2020-10-30,0.271,Sparse
NDVI08247,19.941354,74.499386,2023-07-21,0.664,Healthy
NDVI08248,19.883537,74.497242,2016-09-30,0.519,Healthy
NDVI08249,19.806204,74.415923,2018-04-16,-0.209,Bare/Water
NDVI08250,19.868826,74.452991,2023-03-05,-0.306,Bare/Water
NDVI08251,19.819124,74.419204,2021-01-12,0.038,Bare/Water
NDVI08252,19.843966,74.56978,2019-03-17,-0.001,Bare/Water
NDVI08253,19.878368,74.381573,2025-06-19,0.189,Sparse
NDVI08254,19.886977,74.539464,2023-10-29,0.541,Healthy
NDVI08255,19.847497,74.586638,2023-03-28,0.164,Sparse
NDVI08256,19.862191,74.584081,2026-07-06,0.675,Healthy
NDVI08257,19.80523,74.495341,2021-08-03,0.656,Healthy
NDVI08258,19.873656,74.505879,2022-08-24,0.719,Very Healthy
NDVI08259,19.907005,74.358199,2023-06-26,0.29,Sparse
NDVI08260,19.942547,74.40043,2023-05-08,0.14,Sparse
NDVI08261,19.809024,74.570139,2024-05-12,0.18,Sparse
NDVI08262,19.870367,74.594913,2026-07-31,0.634,Healthy
NDVI08263,19.884417,74.444294,2018-10-16,0.565,Healthy
NDVI08264,19.872175,74.417278,2018-11-20,0.37,Moderate
NDVI08265,19.806578,74.579905,2020-09-26,0.528,Healthy
NDVI08266,19.883383,74.432151,2017-12-11,0.294,Sparse
NDVI08267,19.907193,74.485367,2019-05-01,0.101,Sparse
NDVI08268,19.849727,74.437213,2018-04-02,-0.058,Bare/Water
NDVI08269,19.937701,74.3757,2023-05-07,0.098,Bare/Water
NDVI08270,19.85466,74.481196,2020-09-01,0.558,Healthy
NDVI08271,19.944543,74.382356,2022-06-02,0.363,Moderate
NDVI08272,19.940569,74.466435,2025-08-24,0.516,Healthy
NDVI08273,19.848963,74.52377,2017-07-03,0.324,Moderate
NDVI08274,19.921471,74.479211,2023-02-04,0.18,Sparse
NDVI08275,19.866514,74.583355,2024-06-19,0.372,Moderate
NDVI08276,19.930326,74.543054,2021-09-20,0.649,Healthy
NDVI08277,19.856112,74.353047,2019-08-17,0.546,Healthy
NDVI08278,19.840197,74.534494,2023-10-10,0.42,Moderate
NDVI08279,19.867083,74.447875,2022-06-15,0.281,Sparse
NDVI08280,19.932882,74.539167,2026-06-28,0.456,Moderate
NDVI08281,19.809096,74.546141,2016-11-28,0.242,Sparse
NDVI08282,19.891617,74.428439,2017-12-26,0.092,Bare/Water
NDVI08283,19.948737,74.417039,2025-11-03,0.36,Moderate
NDVI08284,19.917382,74.563712,2022-03-18,-0.416,Bare/Water
NDVI08285,19.862402,74.495642,2019-06-05,0.329,Moderate
NDVI08286,19.940971,74.501024,2023-07-14,0.651,Healthy
NDVI08287,19.933573,74.530674,2025-05-27,0.263,Sparse
NDVI08288,19.885898,74.423297,2018-11-21,0.279,Sparse
NDVI08289,19.884126,74.357724,2017-04-12,-0.037,Bare/Water
NDVI08290,19.932855,74.462288,2019-08-27,0.922,Very Healthy
NDVI08291,19.856892,74.516532,2018-05-18,0.003,Bare/Water
NDVI08292,19.878457,74.400271,2021-05-09,0.27,Sparse
NDVI08293,19.832276,74.424703,2022-12-22,0.069,Bare/Water
NDVI08294,19.929145,74.573476,2017-02-17,0.006,Bare/Water
NDVI08295,19.888875,74.398243,2019-03-25,-0.252,Bare/Water
NDVI08296,19.822473,74.466872,2020-03-16,0.102,Sparse
NDVI08297,19.892629,74.498236,2016-09-28,0.641,Healthy
NDVI08298,19.934904,74.530217,2023-12-04,0.263,Sparse
NDVI08299,19.907071,74.368214,2020-06-02,0.147,Sparse
NDVI08300,19.823344,74.497538,2016-12-26,0.097,Bare/Water
NDVI08301,19.897516,74.574486,2020-09-06,0.583,Healthy
NDVI08302,19.943357,74.487331,2022-12-30,0.159,Sparse
NDVI08303,19.909663,74.46439,2021-10-04,0.627,Healthy
NDVI08304,19.923731,74.352228,2020-10-19,0.518,Healthy
NDVI08305,19.8972,74.400231,2021-01-28,0.167,Sparse
NDVI08306,19.874406,74.465979,2019-05-08,0.293,Sparse
NDVI08307,19.875316,74.376317,2025-02-26,0.04,Bare/Water
NDVI08308,19.875927,74.356141,2018-03-29,0.147,Sparse
NDVI08309,19.853332,74.484128,2021-10-04,0.584,Healthy
NDVI08310,19.875367,74.52026,2020-12-28,-0.007,Bare/Water
NDVI08311,19.859509,74.485488,2024-03-25,-0.244,Bare/Water
NDVI08312,19.915349,74.493876,2023-08-15,0.322,Moderate
NDVI08313,19.83765,74.485275,2023-06-01,0.313,Moderate
NDVI08314,19.839891,74.529834,2022-09-02,0.672,Healthy
NDVI08315,19.815735,74.548264,2022-01-16,0.123,Sparse
NDVI08316,19.903929,74.506866,2016-10-17,0.427,Moderate
NDVI08317,19.872016,74.443644,2020-07-01,0.542,Healthy
NDVI08318,19.922135,74.533017,2017-05-21,0.4,Moderate
NDVI08319,19.909102,74.5964,2021-07-24,0.415,Moderate
NDVI08320,19.854515,74.396233,2024-04-20,0.126,Sparse
NDVI08321,19.861284,74.540154,2019-03-05,-0.183,Bare/Water
NDVI08322,19.918707,74.500174,2017-08-04,0.507,Healthy
NDVI08323,19.810464,74.471787,2024-01-29,0.079,Bare/Water
NDVI08324,19.939438,74.571786,2021-07-17,0.533,Healthy
NDVI08325,19.896204,74.442454,2017-10-21,0.66,Healthy
NDVI08326,19.933978,74.398438,2023-09-18,0.675,Healthy
NDVI08327,19.920461,74.410056,2020-07-11,0.23,Sparse
NDVI08328,19.88334,74.426219,2024-09-09,0.619,Healthy
NDVI08329,19.864323,74.484251,2016-12-11,0.278,Sparse
NDVI08330,19.904658,74.519606,2022-04-16,-0.035,Bare/Water
NDVI08331,19.88557,74.493977,2021-12-24,0.033,Bare/Water
NDVI08332,19.830148,74.402239,2021-07-03,0.637,Healthy
NDVI08333,19.929318,74.504993,2019-03-22,-0.125,Bare/Water
NDVI08334,19.842342,74.393083,2018-11-25,0.39,Moderate
NDVI08335,19.892279,74.463182,2021-02-08,-0.107,Bare/Water
NDVI08336,19.913651,74.597294,2017-06-26,0.628,Healthy
NDVI08337,19.948865,74.396304,2025-06-21,0.338,Moderate
NDVI08338,19.905906,74.453453,2022-01-22,-0.077,Bare/Water
NDVI08339,19.943225,74.396913,2026-01-28,-0.324,Bare/Water
NDVI08340,19.935655,74.58919,2025-01-21,-0.186,Bare/Water
NDVI08341,19.838675,74.401452,2020-02-24,-0.15,Bare/Water
NDVI08342,19.949331,74.452752,2016-10-30,0.297,Sparse
NDVI08343,19.82377,74.542212,2022-04-08,-0.137,Bare/Water
NDVI08344,19.89468,74.518354,2019-01-14,0.11,Sparse
NDVI08345,19.926129,74.421131,2023-09-08,0.637,Healthy
NDVI08346,19.926452,74.526013,2023-12-24,0.14,Sparse
NDVI08347,19.908882,74.428279,2025-07-21,0.674,Healthy
NDVI08348,19.949054,74.541657,2023-10-11,0.354,Moderate
NDVI08349,19.861976,74.367873,2025-01-17,0.218,Sparse
NDVI08350,19.81755,74.457493,2017-12-09,0.093,Bare/Water
