image_id,species_id,observation_id,filename,photographer,upload_date,gps_latitude,gps_longitude,image_category
IMG04517,SP0040,OBS005470,IMG04517_SP0040.jpg,Priyanka More,2023-03-26,19.882521,74.569459,Field Survey
IMG04518,SP0062,,IMG04518_SP0062.jpg,Swati Shinde,2021-10-19,19.819873,74.397478,Citizen Submission
IMG04519,SP0208,OBS008188,IMG04519_SP0208.jpg,Vikram Jadhav,2018-01-28,19.825083,74.43263,Habitat
IMG04520,SP0396,OBS004359,IMG04520_SP0396.jpg,Sneha Patil,2022-09-29,19.929157,74.536055,Water Body
IMG04521,SP0350,OBS004047,IMG04521_SP0350.jpg,Amit Kulkarni,2021-09-02,19.934259,74.530118,Citizen Submission
IMG04522,SP0073,,IMG04522_SP0073.jpg,Amit Kale,2017-11-01,19.885342,74.485804,Citizen Submission
IMG04523,SP0391,OBS000570,IMG04523_SP0391.jpg,Om Shinde,2026-07-21,19.922048,74.388158,Habitat
IMG04524,SP0010,OBS015366,IMG04524_SP0010.jpg,Om Shinde,2024-08-09,19.900997,74.427188,Flora
IMG04525,SP0020,OBS019645,IMG04525_SP0020.jpg,Nikhil Deshpande,2024-08-19,19.929715,74.445988,Flora
IMG04526,SP0238,,IMG04526_SP0238.jpg,Vikram Joshi,2026-05-24,19.874435,74.584661,Habitat
IMG04527,SP0036,OBS010048,IMG04527_SP0036.jpg,Sandeep Patil,2018-11-11,19.939,74.376247,Wildlife
IMG04528,SP0183,,IMG04528_SP0183.jpg,Rajesh Kale,2021-02-05,19.925427,74.557036,Water Body
IMG04529,SP0338,OBS014821,IMG04529_SP0338.jpg,Om Bhosale,2024-08-02,19.905389,74.486046,Wildlife
IMG04530,SP0175,OBS004969,IMG04530_SP0175.jpg,Kirti Kale,2020-01-23,19.842019,74.548591,Flora
IMG04531,SP0190,OBS017288,IMG04531_SP0190.jpg,Rajesh Kulkarni,2025-06-12,19.909528,74.402215,Water Body
IMG04532,SP0443,OBS018773,IMG04532_SP0443.jpg,Vikram Joshi,2026-03-19,19.821784,74.531428,Flora
IMG04533,SP0284,OBS010414,IMG04533_SP0284.jpg,Tejas Jadhav,2017-07-04,19.898953,74.401136,Flora
IMG04534,SP0123,OBS012960,IMG04534_SP0123.jpg,Neha Pawar,2021-05-19,19.820178,74.521535,Field Survey
IMG04535,SP0230,OBS012292,IMG04535_SP0230.jpg,Aarti Jadhav,2024-05-01,19.839539,74.398839,Field Survey
IMG04536,SP0230,OBS010434,IMG04536_SP0230.jpg,Amit Kulkarni,2023-09-24,19.81559,74.597899,Habitat
IMG04537,SP0088,,IMG04537_SP0088.jpg,Om Bhosale,2026-03-29,19.927592,74.400573,Habitat
IMG04538,SP0357,OBS016666,IMG04538_SP0357.jpg,Aarti Joshi,2019-11-21,19.897348,74.439993,Water Body
IMG04539,SP0246,OBS001536,IMG04539_SP0246.jpg,Kirti Kale,2020-01-10,19.917683,74.553915,Water Body
IMG04540,SP0315,OBS005318,IMG04540_SP0315.jpg,Priyanka More,2025-03-07,19.881159,74.375829,Water Body
IMG04541,SP0010,OBS004656,IMG04541_SP0010.jpg,Nikhil Pawar,2019-07-28,19.933406,74.509582,Field Survey
IMG04542,SP0107,,IMG04542_SP0107.jpg,Sandeep Patil,2025-07-16,19.873309,74.399065,Wildlife
IMG04543,SP0131,OBS010422,IMG04543_SP0131.jpg,Amit Kulkarni,2026-03-03,19.934404,74.555394,Wildlife
IMG04544,SP0002,,IMG04544_SP0002.jpg,Sneha Patil,2022-08-30,19.90262,74.571752,Habitat
IMG04545,SP0433,OBS010875,IMG04545_SP0433.jpg,Aarti Joshi,2025-02-17,19.862965,74.479364,Water Body
IMG04546,SP0114,OBS016659,IMG04546_SP0114.jpg,Priyanka Patil,2017-11-14,19.934723,74.387624,Flora
IMG04547,SP0142,,IMG04547_SP0142.jpg,Swati Bhosale,2024-04-08,19.816286,74.364203,Flora
IMG04548,SP0368,OBS019261,IMG04548_SP0368.jpg,Amit Kulkarni,2020-08-08,19.912452,74.478381,Citizen Submission
IMG04549,SP0153,OBS006204,IMG04549_SP0153.jpg,Pooja Shinde,2020-07-22,19.839459,74.363901,Flora
IMG04550,SP0039,OBS014091,IMG04550_SP0039.jpg,Rahul Deshpande,2018-11-12,19.858559,74.394904,Field Survey
IMG04551,SP0427,,IMG04551_SP0427.jpg,Swati Bhosale,2024-01-11,19.82803,74.387441,Water Body
IMG04552,SP0119,OBS002861,IMG04552_SP0119.jpg,Amit Kulkarni,2018-04-20,19.868249,74.367519,Wildlife
IMG04553,SP0016,,IMG04553_SP0016.jpg,Tejas Joshi,2018-12-31,19.821675,74.545009,Water Body
IMG04554,SP0125,OBS012152,IMG04554_SP0125.jpg,Swati Shinde,2025-04-06,19.870391,74.413327,Wildlife
IMG04555,SP0422,OBS013812,IMG04555_SP0422.jpg,Nikhil Deshpande,2021-05-09,19.895133,74.359952,Habitat
IMG04556,SP0222,OBS006795,IMG04556_SP0222.jpg,Sandeep More,2017-12-21,19.923974,74.583981,Flora
IMG04557,SP0148,OBS015868,IMG04557_SP0148.jpg,Pooja Shinde,2025-02-22,19.825477,74.368754,Water Body
IMG04558,SP0092,,IMG04558_SP0092.jpg,Aarti Joshi,2017-07-01,19.832557,74.406552,Habitat
IMG04559,SP0174,OBS007844,IMG04559_SP0174.jpg,Nikhil Pawar,2019-03-15,19.932334,74.373955,Wildlife
IMG04560,SP0170,OBS019773,IMG04560_SP0170.jpg,Vikram Joshi,2025-11-19,19.81788,74.378796,Water Body
IMG04561,SP0324,,IMG04561_SP0324.jpg,Rahul Deshpande,2023-01-11,19.921695,74.454549,Wildlife
IMG04562,SP0202,OBS004731,IMG04562_SP0202.jpg,Aarti Jadhav,2026-04-16,19.808338,74.456414,Field Survey
IMG04563,SP0440,OBS004921,IMG04563_SP0440.jpg,Pooja Bhosale,2026-04-21,19.883988,74.534115,Field Survey
IMG04564,SP0033,,IMG04564_SP0033.jpg,Sneha Patil,2018-02-20,19.857783,74.513259,Field Survey
IMG04565,SP0386,OBS016838,IMG04565_SP0386.jpg,Nikhil Deshpande,2017-02-23,19.941118,74.365294,Field Survey
IMG04566,SP0248,OBS017235,IMG04566_SP0248.jpg,Rajesh Kulkarni,2024-08-05,19.87827,74.536024,Flora
IMG04567,SP0447,OBS013101,IMG04567_SP0447.jpg,Rahul Pawar,2023-04-18,19.839088,74.507705,Field Survey
IMG04568,SP0251,OBS019899,IMG04568_SP0251.jpg,Sneha More,2019-04-02,19.87847,74.491115,Citizen Submission
IMG04569,SP0118,OBS009465,IMG04569_SP0118.jpg,Neha Deshpande,2026-01-10,19.90614,74.542857,Habitat
IMG04570,SP0293,OBS001353,IMG04570_SP0293.jpg,Priyanka Patil,2019-08-22,19.877305,74.54269,Field Survey
IMG04571,SP0138,OBS011328,IMG04571_SP0138.jpg,Tejas Joshi,2020-02-02,19.803935,74.550634,Water Body
IMG04572,SP0309,OBS005401,IMG04572_SP0309.jpg,Rajesh Kale,2017-09-25,19.873175,74.44272,Habitat
IMG04573,SP0122,OBS019898,IMG04573_SP0122.jpg,Vikram Joshi,2017-08-05,19.859103,74.538425,Water Body
IMG04574,SP0007,,IMG04574_SP0007.jpg,Amit Kulkarni,2024-01-03,19.817092,74.36356,Wildlife
IMG04575,SP0436,OBS008215,IMG04575_SP0436.jpg,Tejas Joshi,2019-12-21,19.885328,74.365639,Habitat
IMG04576,SP0090,,IMG04576_SP0090.jpg,Sandeep More,2020-06-11,19.91501,74.4984,Flora
IMG04577,SP0001,OBS000141,IMG04577_SP0001.jpg,Rahul Deshpande,2017-07-24,19.934446,74.538294,Flora
IMG04578,SP0282,OBS011231,IMG04578_SP0282.jpg,Pooja Bhosale,2018-08-15,19.846143,74.474093,Habitat
IMG04579,SP0270,OBS015266,IMG04579_SP0270.jpg,Pooja Shinde,2019-09-12,19.832686,74.36224,Field Survey
IMG04580,SP0249,OBS017854,IMG04580_SP0249.jpg,Vikram Jadhav,2022-09-11,19.88396,74.554441,Citizen Submission
IMG04581,SP0069,OBS000097,IMG04581_SP0069.jpg,Neha Deshpande,2021-12-14,19.81269,74.398894,Citizen Submission
IMG04582,SP0419,OBS013877,IMG04582_SP0419.jpg,Amit Kale,2024-12-08,19.857197,74.356313,Wildlife
IMG04583,SP0325,OBS012689,IMG04583_SP0325.jpg,Kirti Kulkarni,2023-05-24,19.913955,74.365376,Habitat
IMG04584,SP0200,OBS017698,IMG04584_SP0200.jpg,Rahul Pawar,2025-01-12,19.937624,74.350344,Flora
IMG04585,SP0135,OBS003672,IMG04585_SP0135.jpg,Rahul Deshpande,2020-01-09,19.880963,74.582959,Field Survey
IMG04586,SP0391,OBS004014,IMG04586_SP0391.jpg,Vikram Jadhav,2026-05-24,19.814092,74.421793,Habitat
IMG04587,SP0267,,IMG04587_SP0267.jpg,Sandeep More,2025-12-12,19.915132,74.477021,Wildlife
IMG04588,SP0295,,IMG04588_SP0295.jpg,Swati Shinde,2018-07-02,19.826121,74.538519,Citizen Submission
IMG04589,SP0054,,IMG04589_SP0054.jpg,Rajesh Kale,2023-06-21,19.81169,74.571106,Water Body
IMG04590,SP0285,,IMG04590_SP0285.jpg,Om Bhosale,2025-05-10,19.812728,74.415033,Water Body
IMG04591,SP0200,OBS001242,IMG04591_SP0200.jpg,Pooja Shinde,2021-06-12,19.826624,74.562459,Water Body
IMG04592,SP0132,OBS012708,IMG04592_SP0132.jpg,Tejas Joshi,2017-08-06,19.858536,74.446371,Field Survey
IMG04593,SP0307,,IMG04593_SP0307.jpg,Om Bhosale,2020-02-23,19.807498,74.57023,Habitat
IMG04594,SP0069,,IMG04594_SP0069.jpg,Tejas Joshi,2022-08-04,19.886253,74.525447,Water Body
IMG04595,SP0077,OBS014012,IMG04595_SP0077.jpg,Kirti Kulkarni,2022-07-31,19.917448,74.562206,Flora
IMG04596,SP0281,OBS009958,IMG04596_SP0281.jpg,Amit Kulkarni,2024-01-16,19.879925,74.588925,Citizen Submission
IMG04597,SP0339,,IMG04597_SP0339.jpg,Neha Pawar,2025-06-10,19.874277,74.408379,Wildlife
IMG04598,SP0256,OBS005626,IMG04598_SP0256.jpg,Vikram Joshi,2026-04-05,19.824254,74.514445,Citizen Submission
IMG04599,SP0373,OBS010334,IMG04599_SP0373.jpg,Neha Deshpande,2025-07-15,19.941726,74.534424,Field Survey
IMG04600,SP0164,OBS002600,IMG04600_SP0164.jpg,Vikram Joshi,2021-07-14,19.848351,74.422414,Habitat
IMG04601,SP0415,,IMG04601_SP0415.jpg,Vikram Joshi,2021-08-08,19.885105,74.431396,Citizen Submission
IMG04602,SP0433,,IMG04602_SP0433.jpg,Aarti Jadhav,2021-05-30,19.919028,74.515515,Water Body
IMG04603,SP0163,,IMG04603_SP0163.jpg,Om Bhosale,2019-12-05,19.928309,74.351359,Citizen Submission
IMG04604,SP0100,OBS015803,IMG04604_SP0100.jpg,Amit Kulkarni,2023-09-16,19.896126,74.556369,Wildlife
IMG04605,SP0180,OBS006022,IMG04605_SP0180.jpg,Priyanka More,2023-03-29,19.915476,74.598328,Water Body
IMG04606,SP0035,OBS003404,IMG04606_SP0035.jpg,Sandeep Patil,2024-03-18,19.878397,74.496975,Flora
IMG04607,SP0452,,IMG04607_SP0452.jpg,Rahul Deshpande,2023-02-14,19.821594,74.547331,Water Body
IMG04608,SP0400,OBS019412,IMG04608_SP0400.jpg,Neha Pawar,2024-04-22,19.858364,74.465709,Field Survey
IMG04609,SP0327,OBS003837,IMG04609_SP0327.jpg,Aarti Jadhav,2021-12-29,19.811046,74.412989,Water Body
IMG04610,SP0368,OBS008785,IMG04610_SP0368.jpg,Priyanka More,2019-04-16,19.822448,74.485213,Water Body
IMG04611,SP0096,OBS008792,IMG04611_SP0096.jpg,Sandeep Patil,2020-07-03,19.895262,74.449728,Citizen Submission
IMG04612,SP0164,OBS014183,IMG04612_SP0164.jpg,Swati Shinde,2017-01-19,19.906465,74.520254,Field Survey
IMG04613,SP0244,OBS011760,IMG04613_SP0244.jpg,Rahul Pawar,2022-01-20,19.815018,74.42371,Flora
IMG04614,SP0430,,IMG04614_SP0430.jpg,Sandeep Patil,2020-11-29,19.921672,74.580241,Citizen Submission
IMG04615,SP0091,OBS017497,IMG04615_SP0091.jpg,Swati Shinde,2021-01-18,19.868536,74.45078,Flora
IMG04616,SP0427,OBS002792,IMG04616_SP0427.jpg,Aarti Joshi,2022-03-11,19.941868,74.382255,Wildlife
IMG04617,SP0426,OBS019305,IMG04617_SP0426.jpg,Priyanka Patil,2023-04-11,19.833491,74.581907,Water Body
IMG04618,SP0139,,IMG04618_SP0139.jpg,Kirti Kale,2023-04-30,19.805145,74.573234,Field Survey
IMG04619,SP0283,,IMG04619_SP0283.jpg,Kirti Kulkarni,2018-01-20,19.901816,74.400278,Habitat
IMG04620,SP0054,OBS007844,IMG04620_SP0054.jpg,Kirti Kulkarni,2025-12-22,19.887008,74.36571,Water Body
IMG04621,SP0062,,IMG04621_SP0062.jpg,Nikhil Deshpande,2018-02-20,19.898518,74.546651,Habitat
IMG04622,SP0080,,IMG04622_SP0080.jpg,Vikram Joshi,2023-12-17,19.948195,74.446206,Flora
IMG04623,SP0105,OBS009235,IMG04623_SP0105.jpg,Priyanka Patil,2025-05-26,19.888599,74.46335,Habitat
IMG04624,SP0187,,IMG04624_SP0187.jpg,Swati Shinde,2019-11-24,19.939681,74.560223,Field Survey
IMG04625,SP0379,OBS009689,IMG04625_SP0379.jpg,Nikhil Deshpande,2024-10-27,19.882567,74.359816,Field Survey
IMG04626,SP0369,OBS010178,IMG04626_SP0369.jpg,Amit Kale,2017-04-06,19.813901,74.524409,Flora
IMG04627,SP0382,,IMG04627_SP0382.jpg,Tejas Jadhav,2022-06-02,19.878424,74.441167,Water Body
IMG04628,SP0261,,IMG04628_SP0261.jpg,Rajesh Kulkarni,2024-04-27,19.809298,74.559457,Water Body
IMG04629,SP0362,OBS013680,IMG04629_SP0362.jpg,Kirti Kale,2017-10-30,19.821915,74.580384,Flora
IMG04630,SP0413,OBS000233,IMG04630_SP0413.jpg,Swati Bhosale,2020-09-18,19.826437,74.40996,Flora
IMG04631,SP0121,,IMG04631_SP0121.jpg,Aarti Jadhav,2017-08-10,19.924933,74.414179,Field Survey
IMG04632,SP0397,OBS012910,IMG04632_SP0397.jpg,Sneha Patil,2017-03-27,19.836598,74.599287,Field Survey
IMG04633,SP0455,,IMG04633_SP0455.jpg,Tejas Jadhav,2024-12-10,19.887061,74.518086,Citizen Submission
IMG04634,SP0275,,IMG04634_SP0275.jpg,Sandeep More,2019-04-26,19.834245,74.388425,Wildlife
IMG04635,SP0327,,IMG04635_SP0327.jpg,Om Shinde,2024-07-08,19.91591,74.472395,Flora
IMG04636,SP0324,OBS019238,IMG04636_SP0324.jpg,Sandeep Patil,2021-12-06,19.861874,74.404289,Habitat
IMG04637,SP0425,OBS004514,IMG04637_SP0425.jpg,Swati Shinde,2021-12-20,19.842295,74.496246,Field Survey
IMG04638,SP0148,OBS014180,IMG04638_SP0148.jpg,Sneha Patil,2021-07-21,19.924296,74.550242,Wildlife
IMG04639,SP0169,OBS006515,IMG04639_SP0169.jpg,Kirti Kulkarni,2024-01-06,19.93985,74.57282,Citizen Submission
IMG04640,SP0184,OBS007791,IMG04640_SP0184.jpg,Rajesh Kulkarni,2026-01-16,19.813421,74.373207,Habitat
IMG04641,SP0211,,IMG04641_SP0211.jpg,Priyanka More,2023-09-28,19.910259,74.590772,Habitat
IMG04642,SP0001,OBS011447,IMG04642_SP0001.jpg,Sneha More,2023-08-13,19.839928,74.468736,Field Survey
IMG04643,SP0045,OBS009476,IMG04643_SP0045.jpg,Priyanka Patil,2025-09-14,19.914172,74.511887,Citizen Submission
IMG04644,SP0338,OBS017196,IMG04644_SP0338.jpg,Pooja Shinde,2022-06-25,19.914453,74.564092,Water Body
IMG04645,SP0009,OBS001286,IMG04645_SP0009.jpg,Aarti Jadhav,2023-03-26,19.854717,74.570193,Flora
IMG04646,SP0118,OBS004268,IMG04646_SP0118.jpg,Neha Pawar,2024-06-15,19.900405,74.534305,Field Survey
IMG04647,SP0444,OBS001274,IMG04647_SP0444.jpg,Amit Kulkarni,2019-04-02,19.853123,74.429325,Flora
IMG04648,SP0350,OBS007448,IMG04648_SP0350.jpg,Aarti Jadhav,2017-01-21,19.841417,74.572528,Water Body
IMG04649,SP0144,OBS017601,IMG04649_SP0144.jpg,Kirti Kale,2016-12-26,19.844384,74.539336,Citizen Submission
IMG04650,SP0385,OBS002753,IMG04650_SP0385.jpg,Priyanka Patil,2022-07-06,19.893549,74.454829,Water Body
IMG04651,SP0144,OBS014325,IMG04651_SP0144.jpg,Amit Kulkarni,2018-05-10,19.898593,74.489735,Wildlife
IMG04652,SP0052,OBS001875,IMG04652_SP0052.jpg,Tejas Jadhav,2022-09-09,19.819109,74.561305,Citizen Submission
IMG04653,SP0451,OBS005828,IMG04653_SP0451.jpg,Swati Bhosale,2019-07-31,19.901937,74.386076,Wildlife
IMG04654,SP0246,OBS007550,IMG04654_SP0246.jpg,Rahul Deshpande,2022-07-16,19.922609,74.591271,Field Survey
IMG04655,SP0459,,IMG04655_SP0459.jpg,Vikram Joshi,2026-04-24,19.872121,74.35681,Citizen Submission
IMG04656,SP0033,,IMG04656_SP0033.jpg,Swati Bhosale,2025-04-30,19.847807,74.391129,Citizen Submission
IMG04657,SP0172,,IMG04657_SP0172.jpg,Pooja Shinde,2023-11-09,19.855811,74.481024,Wildlife
IMG04658,SP0328,OBS009951,IMG04658_SP0328.jpg,Swati Shinde,2018-01-10,19.87018,74.364669,Water Body
IMG04659,SP0418,OBS012291,IMG04659_SP0418.jpg,Tejas Jadhav,2024-09-11,19.88973,74.505049,Flora
IMG04660,SP0026,,IMG04660_SP0026.jpg,Tejas Joshi,2018-01-27,19.93791,74.578437,Citizen Submission
IMG04661,SP0187,,IMG04661_SP0187.jpg,Pooja Shinde,2017-01-09,19.928819,74.574597,Wildlife
IMG04662,SP0385,OBS010277,IMG04662_SP0385.jpg,Tejas Joshi,2020-09-24,19.917321,74.46895,Habitat
IMG04663,SP0058,OBS006844,IMG04663_SP0058.jpg,Pooja Bhosale,2018-05-26,19.819565,74.56326,Field Survey
IMG04664,SP0160,OBS013734,IMG04664_SP0160.jpg,Aarti Jadhav,2022-05-24,19.931895,74.587749,Citizen Submission
IMG04665,SP0224,,IMG04665_SP0224.jpg,Amit Kale,2019-12-28,19.82034,74.558871,Flora
IMG04666,SP0074,OBS013611,IMG04666_SP0074.jpg,Vikram Joshi,2019-08-01,19.936958,74.383484,Habitat
IMG04667,SP0221,,IMG04667_SP0221.jpg,Neha Pawar,2019-12-29,19.894269,74.401686,Citizen Submission
IMG04668,SP0402,,IMG04668_SP0402.jpg,Aarti Jadhav,2022-08-03,19.843186,74.479751,Wildlife
IMG04669,SP0008,OBS014042,IMG04669_SP0008.jpg,Rahul Deshpande,2018-10-15,19.851827,74.378634,Citizen Submission
IMG04670,SP0373,OBS015984,IMG04670_SP0373.jpg,Neha Pawar,2020-06-09,19.877073,74.392341,Flora
IMG04671,SP0303,,IMG04671_SP0303.jpg,Vikram Joshi,2017-12-04,19.886104,74.584567,Flora
IMG04672,SP0268,OBS012457,IMG04672_SP0268.jpg,Aarti Joshi,2024-04-22,19.808384,74.41079,Field Survey
IMG04673,SP0233,OBS017248,IMG04673_SP0233.jpg,Rahul Deshpande,2023-01-21,19.887134,74.54662,Water Body
IMG04674,SP0280,,IMG04674_SP0280.jpg,Aarti Jadhav,2017-07-17,19.806895,74.561438,Water Body
IMG04675,SP0326,OBS019807,IMG04675_SP0326.jpg,Aarti Jadhav,2017-03-05,19.912104,74.48563,Water Body
IMG04676,SP0323,OBS013651,IMG04676_SP0323.jpg,Om Bhosale,2019-06-09,19.809589,74.571184,Field Survey
IMG04677,SP0246,OBS011201,IMG04677_SP0246.jpg,Swati Shinde,2023-04-24,19.809933,74.499228,Habitat
IMG04678,SP0434,OBS012720,IMG04678_SP0434.jpg,Tejas Jadhav,2024-05-25,19.8741,74.572586,Flora
IMG04679,SP0062,OBS007428,IMG04679_SP0062.jpg,Om Bhosale,2019-05-21,19.924812,74.583365,Citizen Submission
IMG04680,SP0138,OBS012323,IMG04680_SP0138.jpg,Rajesh Kulkarni,2020-11-14,19.815628,74.417318,Citizen Submission
IMG04681,SP0393,OBS000647,IMG04681_SP0393.jpg,Priyanka Patil,2017-11-09,19.934654,74.446415,Citizen Submission
IMG04682,SP0416,,IMG04682_SP0416.jpg,Tejas Jadhav,2017-03-18,19.816098,74.508073,Flora
IMG04683,SP0101,OBS016028,IMG04683_SP0101.jpg,Kirti Kulkarni,2022-07-17,19.839707,74.469504,Water Body
IMG04684,SP0157,OBS008756,IMG04684_SP0157.jpg,Pooja Bhosale,2025-03-27,19.889469,74.422702,Habitat
IMG04685,SP0105,OBS010726,IMG04685_SP0105.jpg,Om Bhosale,2024-11-07,19.912362,74.516283,Field Survey
IMG04686,SP0154,,IMG04686_SP0154.jpg,Kirti Kulkarni,2020-05-25,19.852652,74.403822,Flora
IMG04687,SP0448,,IMG04687_SP0448.jpg,Pooja Bhosale,2019-04-30,19.890704,74.436099,Water Body
IMG04688,SP0391,,IMG04688_SP0391.jpg,Amit Kulkarni,2018-11-18,19.893598,74.452979,Wildlife
IMG04689,SP0399,OBS011218,IMG04689_SP0399.jpg,Swati Shinde,2024-02-20,19.943971,74.546691,Field Survey
IMG04690,SP0040,OBS012986,IMG04690_SP0040.jpg,Pooja Shinde,2024-12-05,19.919559,74.389067,Field Survey
IMG04691,SP0433,,IMG04691_SP0433.jpg,Priyanka More,2024-08-11,19.879339,74.539272,Citizen Submission
IMG04692,SP0177,OBS004151,IMG04692_SP0177.jpg,Rahul Deshpande,2023-12-16,19.861056,74.395194,Wildlife
IMG04693,SP0010,,IMG04693_SP0010.jpg,Om Bhosale,2021-08-20,19.81016,74.478668,Habitat
IMG04694,SP0447,OBS005854,IMG04694_SP0447.jpg,Om Shinde,2021-06-09,19.819389,74.539387,Habitat
IMG04695,SP0451,OBS005833,IMG04695_SP0451.jpg,Nikhil Pawar,2016-11-21,19.857531,74.523188,Water Body
IMG04696,SP0053,OBS004607,IMG04696_SP0053.jpg,Amit Kulkarni,2021-08-19,19.811638,74.400858,Flora
IMG04697,SP0456,OBS012549,IMG04697_SP0456.jpg,Rahul Deshpande,2023-05-21,19.938106,74.462448,Field Survey
IMG04698,SP0417,OBS017965,IMG04698_SP0417.jpg,Om Bhosale,2019-10-05,19.933862,74.472661,Habitat
IMG04699,SP0095,,IMG04699_SP0095.jpg,Aarti Jadhav,2022-01-21,19.93533,74.493084,Habitat
IMG04700,SP0050,OBS005231,IMG04700_SP0050.jpg,Rahul Deshpande,2024-10-26,19.884003,74.497844,Wildlife
IMG04701,SP0076,OBS010075,IMG04701_SP0076.jpg,Sandeep More,2025-01-30,19.832695,74.446787,Wildlife
IMG04702,SP0272,OBS019317,IMG04702_SP0272.jpg,Rajesh Kulkarni,2023-08-10,19.827029,74.436259,Flora
IMG04703,SP0432,OBS007812,IMG04703_SP0432.jpg,Neha Pawar,2023-09-29,19.827141,74.478654,Field Survey
IMG04704,SP0317,OBS009746,IMG04704_SP0317.jpg,Priyanka Patil,2020-01-22,19.817729,74.512816,Wildlife
IMG04705,SP0438,,IMG04705_SP0438.jpg,Rahul Deshpande,2023-09-14,19.855912,74.447914,Citizen Submission
IMG04706,SP0242,OBS006871,IMG04706_SP0242.jpg,Kirti Kale,2026-05-07,19.947163,74.39287,Habitat
IMG04707,SP0345,,IMG04707_SP0345.jpg,Sandeep Patil,2020-11-23,19.827287,74.583763,Citizen Submission
IMG04708,SP0082,OBS014897,IMG04708_SP0082.jpg,Rajesh Kale,2018-12-29,19.885174,74.576588,Citizen Submission
IMG04709,SP0159,OBS000832,IMG04709_SP0159.jpg,Sneha Patil,2023-02-12,19.827159,74.473012,Wildlife
IMG04710,SP0201,,IMG04710_SP0201.jpg,Sneha Patil,2021-01-03,19.88997,74.494585,Flora
IMG04711,SP0206,OBS000568,IMG04711_SP0206.jpg,Amit Kulkarni,2022-02-03,19.944249,74.479342,Habitat
IMG04712,SP0242,OBS012518,IMG04712_SP0242.jpg,Neha Pawar,2022-10-04,19.872675,74.479856,Field Survey
IMG04713,SP0304,OBS010066,IMG04713_SP0304.jpg,Amit Kale,2022-11-12,19.886878,74.545601,Flora
IMG04714,SP0246,OBS007043,IMG04714_SP0246.jpg,Amit Kale,2019-11-06,19.853209,74.404842,Citizen Submission
IMG04715,SP0150,,IMG04715_SP0150.jpg,Vikram Jadhav,2017-07-29,19.94173,74.546355,Habitat
IMG04716,SP0337,OBS004570,IMG04716_SP0337.jpg,Priyanka More,2017-11-26,19.947575,74.564284,Habitat
IMG04717,SP0088,OBS014443,IMG04717_SP0088.jpg,Sneha More,2018-09-08,19.93808,74.435887,Field Survey
IMG04718,SP0267,OBS018361,IMG04718_SP0267.jpg,Priyanka More,2024-09-23,19.940833,74.433226,Field Survey
IMG04719,SP0428,OBS017214,IMG04719_SP0428.jpg,Sneha Patil,2025-05-30,19.83672,74.586045,Water Body
IMG04720,SP0434,OBS013231,IMG04720_SP0434.jpg,Aarti Jadhav,2017-08-13,19.932527,74.560584,Water Body
IMG04721,SP0329,OBS005304,IMG04721_SP0329.jpg,Aarti Jadhav,2017-07-25,19.892319,74.421518,Flora
IMG04722,SP0020,OBS016138,IMG04722_SP0020.jpg,Sandeep More,2017-01-15,19.877168,74.455787,Field Survey
IMG04723,SP0139,OBS018288,IMG04723_SP0139.jpg,Tejas Jadhav,2019-11-22,19.830782,74.596483,Flora
IMG04724,SP0038,OBS016820,IMG04724_SP0038.jpg,Neha Pawar,2019-06-01,19.933921,74.352687,Habitat
IMG04725,SP0139,,IMG04725_SP0139.jpg,Swati Shinde,2024-10-02,19.809236,74.371809,Citizen Submission
IMG04726,SP0268,,IMG04726_SP0268.jpg,Om Shinde,2020-06-28,19.916642,74.458426,Flora
IMG04727,SP0421,OBS018481,IMG04727_SP0421.jpg,Om Bhosale,2017-01-21,19.870239,74.535207,Flora
IMG04728,SP0035,,IMG04728_SP0035.jpg,Nikhil Deshpande,2024-12-09,19.899997,74.59342,Habitat
IMG04729,SP0089,,IMG04729_SP0089.jpg,Neha Pawar,2017-10-05,19.844512,74.599139,Flora
IMG04730,SP0098,,IMG04730_SP0098.jpg,Om Bhosale,2020-12-02,19.925979,74.464975,Field Survey
IMG04731,SP0456,OBS008903,IMG04731_SP0456.jpg,Priyanka More,2022-07-22,19.801393,74.524946,Flora
IMG04732,SP0054,OBS000164,IMG04732_SP0054.jpg,Sneha Patil,2023-10-29,19.803805,74.479499,Field Survey
IMG04733,SP0265,OBS016308,IMG04733_SP0265.jpg,Nikhil Deshpande,2021-01-06,19.827071,74.541756,Water Body
IMG04734,SP0004,OBS007123,IMG04734_SP0004.jpg,Rahul Deshpande,2024-07-23,19.948478,74.517409,Citizen Submission
IMG04735,SP0313,OBS001558,IMG04735_SP0313.jpg,Neha Deshpande,2022-01-03,19.908254,74.504973,Flora
IMG04736,SP0242,OBS017262,IMG04736_SP0242.jpg,Sneha More,2017-06-07,19.913419,74.413852,Citizen Submission
IMG04737,SP0449,,IMG04737_SP0449.jpg,Sneha More,2017-02-07,19.840359,74.496543,Habitat
IMG04738,SP0122,OBS003472,IMG04738_SP0122.jpg,Om Shinde,2019-12-14,19.840817,74.483859,Citizen Submission
IMG04739,SP0178,OBS013905,IMG04739_SP0178.jpg,Sandeep More,2021-06-14,19.82443,74.384328,Water Body
IMG04740,SP0265,,IMG04740_SP0265.jpg,Rajesh Kulkarni,2017-02-03,19.816952,74.456469,Field Survey
