report_id,user_id,species_id,latitude,longitude,report_date,image_filename,remarks,verification_status,admin_comments
CR01463,USR0482,SP0430,19.845438,74.506731,2016-08-21,CR01463_SP0430.jpg,Spotted near temple pond,Verified,Needs a clearer photo.
CR01464,USR0331,SP0140,19.834888,74.365208,2018-01-30,CR01464_SP0140.jpg,Spotted near temple pond,Verified,Cross-checked with expert - confirmed.
CR01465,USR0214,SP0181,19.854973,74.457933,2022-03-27,CR01465_SP0181.jpg,Found near farm,Verified,Cross-checked with expert - confirmed.
CR01466,USR0386,SP0375,19.897546,74.407809,2024-07-10,CR01466_SP0375.jpg,Seen at riverbank,Verified,Species ID corrected by reviewer.
CR01467,USR0358,SP0162,19.899957,74.598965,2025-07-28,CR01467_SP0162.jpg,Seen at riverbank,Verified,Cross-checked with expert - confirmed.
CR01468,USR0238,SP0175,19.832628,74.425802,2018-07-11,CR01468_SP0175.jpg,Seen at riverbank,Pending,"Looks accurate, approved."
CR01469,USR0446,SP0136,19.852767,74.577739,2021-02-19,CR01469_SP0136.jpg,Seen during college nature trail,Verified,Species ID corrected by reviewer.
CR01470,USR0483,SP0297,19.881428,74.366183,2019-04-04,CR01470_SP0297.jpg,Multiple individuals seen,Verified,
CR01471,USR0323,SP0349,19.918803,74.58957,2018-12-10,CR01471_SP0349.jpg,Found near farm,Verified,"Looks accurate, approved."
CR01472,USR0308,SP0383,19.9283,74.589114,2019-11-18,CR01472_SP0383.jpg,Noticed unusual coloration,Verified,Needs a clearer photo.
CR01473,USR0069,SP0111,19.928999,74.397529,2022-01-10,CR01473_SP0111.jpg,Reported by local farmer,Pending,
CR01474,USR0060,SP0117,19.905231,74.478008,2023-04-11,CR01474_SP0117.jpg,Roadkill reported,Verified,
CR01475,USR0142,SP0073,19.855065,74.401051,2017-06-12,CR01475_SP0073.jpg,Reported by local farmer,Verified,Cross-checked with expert - confirmed.
CR01476,USR0005,SP0197,19.809193,74.355975,2019-01-04,CR01476_SP0197.jpg,Reported by local farmer,Verified,Species ID corrected by reviewer.
CR01477,USR0234,SP0097,19.948252,74.429803,2021-12-17,CR01477_SP0097.jpg,Reported by local farmer,Verified,Duplicate of earlier report.
CR01478,USR0287,SP0075,19.939923,74.542405,2021-07-14,CR01478_SP0075.jpg,Found near farm,Verified,Species ID corrected by reviewer.
CR01479,USR0096,SP0364,19.864168,74.428521,2023-11-22,CR01479_SP0364.jpg,Reported by local farmer,Rejected,Duplicate of earlier report.
CR01480,USR0379,SP0304,19.82606,74.431568,2020-11-23,CR01480_SP0304.jpg,Seen at riverbank,Verified,Cross-checked with expert - confirmed.
CR01481,USR0365,SP0185,19.908078,74.403134,2018-12-11,CR01481_SP0185.jpg,Found near farm,Verified,Needs a clearer photo.
CR01482,USR0119,SP0451,19.922752,74.411509,2022-01-31,CR01482_SP0451.jpg,Multiple individuals seen,Pending,"Looks accurate, approved."
CR01483,USR0282,SP0239,19.887005,74.521735,2017-08-10,CR01483_SP0239.jpg,Spotted during morning walk,Verified,Duplicate of earlier report.
CR01484,USR0280,SP0140,19.865887,74.352654,2019-06-02,CR01484_SP0140.jpg,Roadkill reported,Pending,Cross-checked with expert - confirmed.
CR01485,USR0239,SP0103,19.817086,74.53874,2023-05-19,CR01485_SP0103.jpg,Nesting site found,Verified,
CR01486,USR0424,SP0453,19.949296,74.422697,2019-10-19,CR01486_SP0453.jpg,Spotted during morning walk,Verified,Needs a clearer photo.
CR01487,USR0004,SP0265,19.944317,74.367578,2026-07-02,CR01487_SP0265.jpg,Spotted near temple pond,Verified,Cross-checked with expert - confirmed.
CR01488,USR0179,SP0139,19.911062,74.378383,2022-02-27,CR01488_SP0139.jpg,Roadkill reported,Pending,
CR01489,USR0192,SP0189,19.803492,74.376732,2026-04-16,CR01489_SP0189.jpg,Reported by local farmer,Verified,
CR01490,USR0110,SP0449,19.949438,74.490825,2020-08-25,CR01490_SP0449.jpg,Seen at riverbank,Verified,Needs a clearer photo.
CR01491,USR0342,SP0272,19.911277,74.466202,2018-05-28,CR01491_SP0272.jpg,Seen at riverbank,Pending,
CR01492,USR0201,SP0222,19.903216,74.396751,2017-08-02,CR01492_SP0222.jpg,Noticed unusual coloration,Pending,
CR01493,USR0427,SP0185,19.8488,74.593987,2016-08-02,CR01493_SP0185.jpg,Spotted during morning walk,Pending,Needs a clearer photo.
CR01494,USR0071,SP0359,19.86205,74.390262,2019-09-13,CR01494_SP0359.jpg,Spotted during morning walk,Verified,
CR01495,USR0186,SP0245,19.831061,74.415582,2023-07-13,CR01495_SP0245.jpg,Seen during college nature trail,Rejected,Duplicate of earlier report.
CR01496,USR0156,SP0388,19.889476,74.574248,2019-11-06,CR01496_SP0388.jpg,Seen at riverbank,Verified,
CR01497,USR0041,SP0325,19.803491,74.479289,2023-04-13,CR01497_SP0325.jpg,Noticed unusual coloration,Pending,Needs a clearer photo.
CR01498,USR0351,SP0434,19.833983,74.465268,2024-08-01,CR01498_SP0434.jpg,Spotted during morning walk,Verified,
CR01499,USR0419,SP0451,19.833391,74.454748,2022-10-10,CR01499_SP0451.jpg,Found near farm,Verified,Cross-checked with expert - confirmed.
CR01500,USR0198,SP0393,19.910915,74.462049,2016-12-11,CR01500_SP0393.jpg,Reported by local farmer,Pending,Cross-checked with expert - confirmed.
CR01501,USR0183,SP0304,19.820561,74.447084,2017-06-09,CR01501_SP0304.jpg,Spotted during morning walk,Verified,Species ID corrected by reviewer.
CR01502,USR0383,SP0452,19.948,74.358227,2025-05-13,CR01502_SP0452.jpg,Seen at riverbank,Verified,Duplicate of earlier report.
CR01503,USR0415,SP0166,19.8803,74.478289,2017-11-05,CR01503_SP0166.jpg,Spotted near temple pond,Pending,
CR01504,USR0345,SP0313,19.878946,74.522108,2024-07-10,CR01504_SP0313.jpg,Spotted during morning walk,Rejected,
CR01505,USR0438,SP0035,19.918114,74.4415,2018-02-25,CR01505_SP0035.jpg,Spotted near temple pond,Pending,
CR01506,USR0423,SP0160,19.836043,74.399582,2018-10-17,CR01506_SP0160.jpg,Reported by local farmer,Pending,
CR01507,USR0189,SP0444,19.860228,74.504491,2023-09-10,CR01507_SP0444.jpg,Found near farm,Verified,Cross-checked with expert - confirmed.
CR01508,USR0035,SP0317,19.867078,74.386225,2018-02-12,CR01508_SP0317.jpg,Spotted during morning walk,Verified,
CR01509,USR0417,SP0415,19.893797,74.540588,2017-10-11,CR01509_SP0415.jpg,Nesting site found,Verified,Species ID corrected by reviewer.
CR01510,USR0341,SP0456,19.870458,74.510486,2022-11-23,CR01510_SP0456.jpg,Multiple individuals seen,Pending,Needs a clearer photo.
CR01511,USR0116,SP0179,19.802004,74.538905,2022-06-24,CR01511_SP0179.jpg,Roadkill reported,Pending,
CR01512,USR0041,SP0091,19.930834,74.409203,2021-09-21,CR01512_SP0091.jpg,Reported by local farmer,Pending,Needs a clearer photo.
CR01513,USR0219,SP0375,19.914645,74.413867,2019-10-12,CR01513_SP0375.jpg,Spotted near temple pond,Pending,
CR01514,USR0058,SP0343,19.827144,74.484755,2019-12-18,CR01514_SP0343.jpg,Reported by local farmer,Verified,
CR01515,USR0181,SP0393,19.905083,74.408354,2018-08-08,CR01515_SP0393.jpg,Nesting site found,Pending,Needs a clearer photo.
CR01516,USR0119,SP0394,19.807809,74.462083,2018-04-21,CR01516_SP0394.jpg,Nesting site found,Verified,Species ID corrected by reviewer.
CR01517,USR0463,SP0059,19.81007,74.416844,2022-04-23,CR01517_SP0059.jpg,Found near farm,Pending,Species ID corrected by reviewer.
CR01518,USR0131,SP0232,19.889914,74.48604,2017-10-14,CR01518_SP0232.jpg,Seen at riverbank,Verified,Needs a clearer photo.
CR01519,USR0199,SP0148,19.900516,74.478546,2025-11-19,CR01519_SP0148.jpg,Spotted during morning walk,Pending,Needs a clearer photo.
CR01520,USR0480,SP0127,19.859269,74.541096,2021-10-17,CR01520_SP0127.jpg,Seen at riverbank,Pending,"Looks accurate, approved."
CR01521,USR0001,SP0128,19.816802,74.465338,2017-07-09,CR01521_SP0128.jpg,Multiple individuals seen,Rejected,Species ID corrected by reviewer.
CR01522,USR0124,SP0012,19.824658,74.421023,2020-04-06,CR01522_SP0012.jpg,Reported by local farmer,Pending,Duplicate of earlier report.
CR01523,USR0178,SP0027,19.946001,74.37957,2017-03-23,CR01523_SP0027.jpg,Reported by local farmer,Pending,Duplicate of earlier report.
CR01524,USR0335,SP0383,19.890728,74.575922,2025-01-25,CR01524_SP0383.jpg,Spotted during morning walk,Verified,Cross-checked with expert - confirmed.
CR01525,USR0440,SP0243,19.948502,74.419181,2025-09-07,CR01525_SP0243.jpg,Spotted during morning walk,Pending,"Looks accurate, approved."
CR01526,USR0449,SP0261,19.855585,74.584464,2021-07-07,CR01526_SP0261.jpg,Noticed unusual coloration,Rejected,
CR01527,USR0419,SP0348,19.866243,74.435014,2023-03-28,CR01527_SP0348.jpg,Spotted during morning walk,Verified,Species ID corrected by reviewer.
CR01528,USR0430,SP0133,19.893968,74.391131,2021-04-18,CR01528_SP0133.jpg,Roadkill reported,Verified,Needs a clearer photo.
CR01529,USR0148,SP0189,19.82355,74.475666,2024-09-24,CR01529_SP0189.jpg,Roadkill reported,Verified,"Looks accurate, approved."
CR01530,USR0102,SP0342,19.912627,74.57628,2020-10-02,CR01530_SP0342.jpg,Reported by local farmer,Verified,Needs a clearer photo.
CR01531,USR0204,SP0400,19.897162,74.575209,2017-10-30,CR01531_SP0400.jpg,Reported by local farmer,Pending,"Looks accurate, approved."
CR01532,USR0208,SP0445,19.835082,74.544495,2020-04-08,CR01532_SP0445.jpg,Spotted during morning walk,Pending,"Looks accurate, approved."
CR01533,USR0129,SP0319,19.931878,74.441858,2023-05-13,CR01533_SP0319.jpg,Seen during college nature trail,Pending,
CR01534,USR0351,SP0293,19.882865,74.394938,2025-06-06,CR01534_SP0293.jpg,Seen during college nature trail,Pending,"Looks accurate, approved."
CR01535,USR0435,SP0249,19.806413,74.460561,2024-06-22,CR01535_SP0249.jpg,Seen at riverbank,Verified,Needs a clearer photo.
CR01536,USR0427,SP0037,19.801862,74.563823,2019-04-07,CR01536_SP0037.jpg,Noticed unusual coloration,Verified,Cross-checked with expert - confirmed.
CR01537,USR0428,SP0377,19.852819,74.590994,2017-06-01,CR01537_SP0377.jpg,Noticed unusual coloration,Verified,
CR01538,USR0189,SP0411,19.897961,74.558339,2026-01-21,CR01538_SP0411.jpg,Seen during college nature trail,Pending,Needs a clearer photo.
CR01539,USR0427,SP0331,19.870287,74.491805,2016-09-06,CR01539_SP0331.jpg,Found near farm,Pending,"Looks accurate, approved."
CR01540,USR0173,SP0009,19.866793,74.575351,2021-09-02,CR01540_SP0009.jpg,Seen during college nature trail,Verified,Species ID corrected by reviewer.
CR01541,USR0063,SP0077,19.883436,74.539634,2021-01-22,CR01541_SP0077.jpg,Noticed unusual coloration,Verified,Needs a clearer photo.
CR01542,USR0302,SP0023,19.923825,74.579547,2019-12-20,CR01542_SP0023.jpg,Nesting site found,Verified,Duplicate of earlier report.
CR01543,USR0138,SP0246,19.903212,74.358776,2021-08-13,CR01543_SP0246.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR01544,USR0185,SP0185,19.841415,74.47696,2018-05-02,CR01544_SP0185.jpg,Seen during college nature trail,Verified,"Looks accurate, approved."
CR01545,USR0392,SP0284,19.832029,74.427703,2024-01-29,CR01545_SP0284.jpg,Reported by local farmer,Verified,Duplicate of earlier report.
CR01546,USR0020,SP0224,19.869931,74.588087,2024-12-16,CR01546_SP0224.jpg,Spotted during morning walk,Verified,Species ID corrected by reviewer.
CR01547,USR0484,SP0453,19.920155,74.361575,2023-03-21,CR01547_SP0453.jpg,Noticed unusual coloration,Verified,
CR01548,USR0178,SP0252,19.86321,74.573846,2021-05-20,CR01548_SP0252.jpg,Noticed unusual coloration,Verified,"Looks accurate, approved."
CR01549,USR0479,SP0051,19.854179,74.454096,2025-09-03,CR01549_SP0051.jpg,Multiple individuals seen,Verified,Species ID corrected by reviewer.
CR01550,USR0331,SP0374,19.880635,74.523872,2022-03-02,CR01550_SP0374.jpg,Roadkill reported,Pending,
CR01551,USR0252,SP0361,19.846565,74.529756,2021-07-29,CR01551_SP0361.jpg,Nesting site found,Verified,
CR01552,USR0371,SP0303,19.859854,74.490526,2024-05-13,CR01552_SP0303.jpg,Multiple individuals seen,Pending,"Looks accurate, approved."
CR01553,USR0128,SP0240,19.900423,74.522269,2016-08-20,CR01553_SP0240.jpg,Multiple individuals seen,Pending,Needs a clearer photo.
CR01554,USR0283,SP0128,19.941376,74.358596,2019-08-26,CR01554_SP0128.jpg,Found near farm,Verified,Duplicate of earlier report.
CR01555,USR0280,SP0372,19.829399,74.459801,2020-04-02,CR01555_SP0372.jpg,Reported by local farmer,Verified,Cross-checked with expert - confirmed.
CR01556,USR0259,SP0361,19.847078,74.503608,2025-07-11,CR01556_SP0361.jpg,Spotted during morning walk,Pending,
CR01557,USR0419,SP0221,19.882815,74.467972,2019-06-10,CR01557_SP0221.jpg,Spotted near temple pond,Verified,
CR01558,USR0331,SP0019,19.941581,74.575619,2017-02-16,CR01558_SP0019.jpg,Seen during college nature trail,Verified,Duplicate of earlier report.
CR01559,USR0160,SP0325,19.800385,74.579076,2025-10-22,CR01559_SP0325.jpg,Multiple individuals seen,Pending,Needs a clearer photo.
CR01560,USR0100,SP0326,19.825166,74.471459,2020-03-21,CR01560_SP0326.jpg,Roadkill reported,Verified,"Looks accurate, approved."
CR01561,USR0189,SP0250,19.92709,74.387445,2023-12-16,CR01561_SP0250.jpg,Multiple individuals seen,Verified,"Looks accurate, approved."
CR01562,USR0473,SP0278,19.859264,74.498087,2022-05-10,CR01562_SP0278.jpg,Spotted near temple pond,Verified,
CR01563,USR0404,SP0017,19.8909,74.356674,2021-10-13,CR01563_SP0017.jpg,Nesting site found,Pending,"Looks accurate, approved."
CR01564,USR0466,SP0353,19.893433,74.543861,2023-10-18,CR01564_SP0353.jpg,Spotted near temple pond,Pending,Needs a clearer photo.
CR01565,USR0247,SP0269,19.895119,74.529354,2024-07-10,CR01565_SP0269.jpg,Roadkill reported,Pending,
CR01566,USR0141,SP0191,19.918259,74.559115,2024-02-25,CR01566_SP0191.jpg,Noticed unusual coloration,Pending,Duplicate of earlier report.
CR01567,USR0469,SP0445,19.936352,74.371109,2017-11-30,CR01567_SP0445.jpg,Nesting site found,Rejected,Cross-checked with expert - confirmed.
CR01568,USR0479,SP0031,19.883861,74.363019,2019-08-29,CR01568_SP0031.jpg,Multiple individuals seen,Verified,Species ID corrected by reviewer.
CR01569,USR0277,SP0280,19.876432,74.599566,2020-03-06,CR01569_SP0280.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR01570,USR0260,SP0425,19.898699,74.406973,2017-08-21,CR01570_SP0425.jpg,Noticed unusual coloration,Pending,Needs a clearer photo.
CR01571,USR0181,SP0218,19.875349,74.569751,2018-07-10,CR01571_SP0218.jpg,Reported by local farmer,Verified,Needs a clearer photo.
CR01572,USR0172,SP0006,19.919692,74.444644,2026-05-04,CR01572_SP0006.jpg,Roadkill reported,Verified,Species ID corrected by reviewer.
CR01573,USR0305,SP0104,19.840817,74.417206,2017-05-15,CR01573_SP0104.jpg,Found near farm,Verified,Duplicate of earlier report.
CR01574,USR0285,SP0271,19.916666,74.475948,2025-06-02,CR01574_SP0271.jpg,Seen during college nature trail,Pending,
CR01575,USR0373,SP0137,19.891285,74.591337,2025-05-15,CR01575_SP0137.jpg,Spotted near temple pond,Pending,Needs a clearer photo.
CR01576,USR0413,SP0429,19.92412,74.565158,2021-04-29,CR01576_SP0429.jpg,Found near farm,Verified,Needs a clearer photo.
CR01577,USR0296,SP0229,19.865375,74.461137,2017-09-15,CR01577_SP0229.jpg,Multiple individuals seen,Verified,Species ID corrected by reviewer.
CR01578,USR0157,SP0210,19.86573,74.369674,2025-08-07,CR01578_SP0210.jpg,Seen during college nature trail,Verified,
CR01579,USR0107,SP0393,19.891591,74.385324,2025-07-06,CR01579_SP0393.jpg,Noticed unusual coloration,Rejected,"Looks accurate, approved."
CR01580,USR0265,SP0197,19.916616,74.562549,2022-12-31,CR01580_SP0197.jpg,Seen during college nature trail,Pending,Needs a clearer photo.
CR01581,USR0157,SP0120,19.840984,74.558534,2018-10-01,CR01581_SP0120.jpg,Reported by local farmer,Verified,"Looks accurate, approved."
CR01582,USR0300,SP0109,19.855541,74.560148,2024-05-07,CR01582_SP0109.jpg,Seen during college nature trail,Verified,Cross-checked with expert - confirmed.
CR01583,USR0456,SP0361,19.933696,74.486008,2024-12-15,CR01583_SP0361.jpg,Spotted during morning walk,Verified,
CR01584,USR0287,SP0161,19.925149,74.495778,2020-07-23,CR01584_SP0161.jpg,Roadkill reported,Verified,"Looks accurate, approved."
CR01585,USR0275,SP0359,19.84115,74.430606,2021-12-24,CR01585_SP0359.jpg,Seen during college nature trail,Pending,"Looks accurate, approved."
CR01586,USR0009,SP0378,19.813176,74.452316,2019-07-25,CR01586_SP0378.jpg,Multiple individuals seen,Verified,Duplicate of earlier report.
CR01587,USR0403,SP0159,19.85183,74.444288,2025-09-19,CR01587_SP0159.jpg,Reported by local farmer,Pending,
CR01588,USR0361,SP0029,19.841666,74.425247,2025-02-27,CR01588_SP0029.jpg,Roadkill reported,Verified,Needs a clearer photo.
CR01589,USR0321,SP0257,19.805392,74.584667,2025-07-28,CR01589_SP0257.jpg,Spotted during morning walk,Verified,
CR01590,USR0247,SP0254,19.861285,74.416351,2024-06-24,CR01590_SP0254.jpg,Noticed unusual coloration,Verified,Needs a clearer photo.
CR01591,USR0492,SP0039,19.927828,74.55202,2023-09-17,CR01591_SP0039.jpg,Spotted during morning walk,Verified,Needs a clearer photo.
CR01592,USR0204,SP0200,19.891151,74.363704,2022-02-12,CR01592_SP0200.jpg,Seen at riverbank,Verified,
CR01593,USR0237,SP0175,19.933019,74.439768,2017-10-21,CR01593_SP0175.jpg,Reported by local farmer,Verified,Cross-checked with expert - confirmed.
CR01594,USR0397,SP0267,19.850681,74.556863,2021-01-17,CR01594_SP0267.jpg,Spotted near temple pond,Rejected,Cross-checked with expert - confirmed.
CR01595,USR0189,SP0408,19.800138,74.484384,2022-06-08,CR01595_SP0408.jpg,Roadkill reported,Pending,"Looks accurate, approved."
CR01596,USR0186,SP0222,19.904444,74.369769,2025-06-11,CR01596_SP0222.jpg,Reported by local farmer,Verified,Species ID corrected by reviewer.
CR01597,USR0320,SP0015,19.800353,74.368611,2016-08-10,CR01597_SP0015.jpg,Noticed unusual coloration,Verified,"Looks accurate, approved."
CR01598,USR0352,SP0410,19.92086,74.419745,2021-06-29,CR01598_SP0410.jpg,Reported by local farmer,Verified,Species ID corrected by reviewer.
CR01599,USR0361,SP0339,19.918399,74.59214,2024-04-20,CR01599_SP0339.jpg,Spotted during morning walk,Pending,
CR01600,USR0436,SP0276,19.872944,74.579591,2016-11-14,CR01600_SP0276.jpg,Seen during college nature trail,Verified,Cross-checked with expert - confirmed.
CR01601,USR0277,SP0225,19.882685,74.411506,2025-02-04,CR01601_SP0225.jpg,Spotted near temple pond,Rejected,
CR01602,USR0083,SP0007,19.896925,74.46484,2023-06-09,CR01602_SP0007.jpg,Seen during college nature trail,Verified,
CR01603,USR0171,SP0065,19.8854,74.518233,2016-11-09,CR01603_SP0065.jpg,Reported by local farmer,Verified,Cross-checked with expert - confirmed.
CR01604,USR0270,SP0316,19.871914,74.468328,2025-11-23,CR01604_SP0316.jpg,Seen during college nature trail,Pending,Needs a clearer photo.
CR01605,USR0429,SP0353,19.867924,74.461539,2026-04-11,CR01605_SP0353.jpg,Found near farm,Pending,Duplicate of earlier report.
CR01606,USR0388,SP0249,19.94068,74.55947,2023-07-10,CR01606_SP0249.jpg,Roadkill reported,Verified,Needs a clearer photo.
CR01607,USR0144,SP0072,19.900121,74.357809,2024-09-16,CR01607_SP0072.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR01608,USR0176,SP0288,19.894111,74.472392,2025-05-15,CR01608_SP0288.jpg,Nesting site found,Verified,Needs a clearer photo.
CR01609,USR0480,SP0031,19.87899,74.404016,2018-01-22,CR01609_SP0031.jpg,Multiple individuals seen,Pending,
CR01610,USR0261,SP0338,19.941045,74.422281,2025-05-07,CR01610_SP0338.jpg,Roadkill reported,Pending,Needs a clearer photo.
CR01611,USR0256,SP0338,19.900427,74.576922,2025-11-15,CR01611_SP0338.jpg,Reported by local farmer,Verified,Cross-checked with expert - confirmed.
CR01612,USR0128,SP0447,19.944541,74.530289,2024-04-02,CR01612_SP0447.jpg,Noticed unusual coloration,Verified,"Looks accurate, approved."
CR01613,USR0237,SP0295,19.909078,74.54988,2022-07-01,CR01613_SP0295.jpg,Seen at riverbank,Verified,Duplicate of earlier report.
CR01614,USR0217,SP0325,19.837655,74.364664,2019-06-21,CR01614_SP0325.jpg,Nesting site found,Pending,
CR01615,USR0246,SP0198,19.82328,74.465547,2019-06-10,CR01615_SP0198.jpg,Noticed unusual coloration,Verified,Needs a clearer photo.
CR01616,USR0242,SP0459,19.908371,74.360348,2024-11-14,CR01616_SP0459.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR01617,USR0049,SP0165,19.802545,74.418151,2020-10-14,CR01617_SP0165.jpg,Multiple individuals seen,Verified,"Looks accurate, approved."
CR01618,USR0458,SP0274,19.877303,74.518027,2023-09-18,CR01618_SP0274.jpg,Seen during college nature trail,Verified,Cross-checked with expert - confirmed.
CR01619,USR0304,SP0176,19.858392,74.462734,2022-07-07,CR01619_SP0176.jpg,Spotted during morning walk,Verified,
CR01620,USR0047,SP0373,19.938355,74.553427,2017-04-10,CR01620_SP0373.jpg,Seen during college nature trail,Verified,
CR01621,USR0419,SP0453,19.844827,74.358939,2017-06-20,CR01621_SP0453.jpg,Found near farm,Verified,Cross-checked with expert - confirmed.
CR01622,USR0314,SP0013,19.891499,74.506158,2023-02-28,CR01622_SP0013.jpg,Seen during college nature trail,Verified,
CR01623,USR0299,SP0242,19.933343,74.597887,2017-01-20,CR01623_SP0242.jpg,Found near farm,Verified,
CR01624,USR0336,SP0167,19.863252,74.560566,2017-11-16,CR01624_SP0167.jpg,Spotted near temple pond,Verified,"Looks accurate, approved."
CR01625,USR0222,SP0237,19.856371,74.548267,2026-02-20,CR01625_SP0237.jpg,Spotted during morning walk,Pending,Cross-checked with expert - confirmed.
CR01626,USR0283,SP0268,19.901853,74.542329,2022-04-15,CR01626_SP0268.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR01627,USR0248,SP0239,19.831901,74.590043,2020-02-11,CR01627_SP0239.jpg,Nesting site found,Rejected,Duplicate of earlier report.
CR01628,USR0411,SP0324,19.860143,74.407058,2021-03-15,CR01628_SP0324.jpg,Roadkill reported,Verified,Needs a clearer photo.
CR01629,USR0196,SP0068,19.893131,74.362052,2018-05-28,CR01629_SP0068.jpg,Found near farm,Pending,"Looks accurate, approved."
CR01630,USR0386,SP0314,19.911874,74.457699,2024-02-25,CR01630_SP0314.jpg,Reported by local farmer,Verified,Duplicate of earlier report.
CR01631,USR0220,SP0031,19.930123,74.422815,2017-12-22,CR01631_SP0031.jpg,Seen at riverbank,Verified,Duplicate of earlier report.
CR01632,USR0436,SP0283,19.837776,74.463753,2018-11-04,CR01632_SP0283.jpg,Reported by local farmer,Verified,
CR01633,USR0361,SP0049,19.833179,74.382198,2026-02-17,CR01633_SP0049.jpg,Reported by local farmer,Pending,"Looks accurate, approved."
CR01634,USR0362,SP0034,19.93695,74.464215,2019-03-28,CR01634_SP0034.jpg,Reported by local farmer,Pending,Species ID corrected by reviewer.
CR01635,USR0084,SP0363,19.901499,74.578086,2019-12-06,CR01635_SP0363.jpg,Reported by local farmer,Pending,Needs a clearer photo.
CR01636,USR0216,SP0223,19.93025,74.460835,2017-08-06,CR01636_SP0223.jpg,Multiple individuals seen,Rejected,Species ID corrected by reviewer.
CR01637,USR0105,SP0230,19.837892,74.406357,2019-08-16,CR01637_SP0230.jpg,Nesting site found,Pending,Cross-checked with expert - confirmed.
CR01638,USR0197,SP0266,19.82838,74.45154,2019-04-25,CR01638_SP0266.jpg,Seen at riverbank,Verified,Species ID corrected by reviewer.
CR01639,USR0470,SP0450,19.850455,74.452639,2016-09-23,CR01639_SP0450.jpg,Seen at riverbank,Verified,Needs a clearer photo.
CR01640,USR0213,SP0053,19.934586,74.507803,2019-10-21,CR01640_SP0053.jpg,Nesting site found,Verified,"Looks accurate, approved."
CR01641,USR0075,SP0219,19.813324,74.569331,2024-11-09,CR01641_SP0219.jpg,Multiple individuals seen,Pending,Duplicate of earlier report.
CR01642,USR0250,SP0014,19.818025,74.408269,2024-12-27,CR01642_SP0014.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR01643,USR0483,SP0298,19.857984,74.366198,2021-11-05,CR01643_SP0298.jpg,Reported by local farmer,Pending,Cross-checked with expert - confirmed.
CR01644,USR0182,SP0123,19.948104,74.350228,2018-12-14,CR01644_SP0123.jpg,Noticed unusual coloration,Pending,"Looks accurate, approved."
CR01645,USR0139,SP0052,19.828597,74.356531,2017-12-05,CR01645_SP0052.jpg,Roadkill reported,Verified,
CR01646,USR0030,SP0192,19.803329,74.377407,2023-11-22,CR01646_SP0192.jpg,Noticed unusual coloration,Verified,Cross-checked with expert - confirmed.
CR01647,USR0366,SP0073,19.837713,74.442261,2023-06-08,CR01647_SP0073.jpg,Seen during college nature trail,Verified,Cross-checked with expert - confirmed.
CR01648,USR0335,SP0432,19.905471,74.496521,2021-09-02,CR01648_SP0432.jpg,Roadkill reported,Pending,Cross-checked with expert - confirmed.
CR01649,USR0279,SP0325,19.916906,74.566269,2025-10-07,CR01649_SP0325.jpg,Spotted near temple pond,Rejected,Duplicate of earlier report.
CR01650,USR0150,SP0299,19.872254,74.439196,2018-04-23,CR01650_SP0299.jpg,Reported by local farmer,Verified,
CR01651,USR0340,SP0376,19.895929,74.51209,2017-05-04,CR01651_SP0376.jpg,Nesting site found,Pending,
CR01652,USR0095,SP0105,19.917683,74.422895,2025-11-05,CR01652_SP0105.jpg,Spotted near temple pond,Verified,Species ID corrected by reviewer.
CR01653,USR0377,SP0323,19.934534,74.567764,2020-11-13,CR01653_SP0323.jpg,Found near farm,Rejected,Species ID corrected by reviewer.
CR01654,USR0054,SP0163,19.936386,74.423881,2025-09-14,CR01654_SP0163.jpg,Roadkill reported,Pending,Needs a clearer photo.
CR01655,USR0019,SP0232,19.845214,74.5551,2017-10-23,CR01655_SP0232.jpg,Seen at riverbank,Pending,Needs a clearer photo.
CR01656,USR0142,SP0220,19.930981,74.569118,2022-04-03,CR01656_SP0220.jpg,Reported by local farmer,Verified,Cross-checked with expert - confirmed.
CR01657,USR0274,SP0445,19.814889,74.573451,2019-03-12,CR01657_SP0445.jpg,Noticed unusual coloration,Verified,"Looks accurate, approved."
CR01658,USR0201,SP0009,19.863338,74.381135,2024-07-19,CR01658_SP0009.jpg,Found near farm,Pending,Duplicate of earlier report.
CR01659,USR0033,SP0397,19.916025,74.387659,2021-09-26,CR01659_SP0397.jpg,Noticed unusual coloration,Verified,
CR01660,USR0445,SP0409,19.846307,74.416597,2024-04-20,CR01660_SP0409.jpg,Spotted near temple pond,Rejected,Duplicate of earlier report.
CR01661,USR0330,SP0261,19.836928,74.477762,2022-01-12,CR01661_SP0261.jpg,Found near farm,Verified,"Looks accurate, approved."
CR01662,USR0388,SP0079,19.851444,74.565134,2024-10-12,CR01662_SP0079.jpg,Spotted during morning walk,Pending,Needs a clearer photo.
CR01663,USR0155,SP0239,19.870206,74.529596,2022-11-16,CR01663_SP0239.jpg,Found near farm,Rejected,"Looks accurate, approved."
CR01664,USR0391,SP0286,19.80621,74.448823,2020-11-18,CR01664_SP0286.jpg,Spotted near temple pond,Verified,Cross-checked with expert - confirmed.
